Taxon,Category,Associated crop type general,Associated crop type specific,Genus,Associated crop,SRSex,GRSex,ERSex,FCSex,FCSex priority category,SRSin,GRSin,ERSin,FCSin,FCSin priority category,FCSex value,FCSin value,FCSc_min,FCSc_max,FCSc mean,FCSc_min priority category,FCSc_max priority category,FCSc mean priority category,EOO status,AOO status,Combined threat assessment status,file_path
Prunus serotina var. serotina,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.077199282,0.0,0.0,0.359066427,HP,9.665427509,4.448248336,80.0,31.37122528,MP,0.359066427,31.37122528,0.359066427,31.37122528,15.86514585,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus serotina var. serotina_Run20200203_2020-07-28.html
Prunus serotina var. virens,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.31380753100000003,0.0,0.0,0.10460251,HP,24.3373494,14.77462099,100.0,46.3706568,MP,0.10460251,46.3706568,0.10460251,46.3706568,23.23762965,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus serotina var. virens_Run20200203_2020-07-28.html
Prunus subcordata,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.875,0.0,0.0,0.625,HP,6.28742515,8.287101973,100.0,38.19150904,MP,0.625,38.19150904,0.625,38.19150904,19.40825452,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus subcordata_Run20200203_2020-07-28.html
Prunus texana,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",9.32642487,0.0,0.0,3.10880829,HP,0.0,5.764773592999999,50.0,18.58825786,HP,3.10880829,18.58825786,3.10880829,18.58825786,10.84853308,HP,HP,HP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Prunus/Prunus texana_Run20200203_2020-07-28.html
Prunus umbellata,(1)A,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.02970297,0.0,0.0,0.34323432299999995,HP,11.60714286,4.650364003,89.47368421,35.24373036,MP,0.34323432299999995,35.24373036,0.34323432299999995,35.24373036,17.79348234,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus umbellata_Run20200203_2020-07-28.html
Prunus virginiana var. demissa,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.090289608,3.528734634,35.48387097,13.36763174,HP,13.34661355,12.88162327,92.0,39.40941227,MP,13.36763174,39.40941227,13.36763174,39.40941227,26.388522,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus virginiana var. demissa_Run20200203_2020-07-28.html
Prunus virginiana var. virginiana,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",1.058201058,0.0,0.0,0.352733686,HP,8.256880734,3.142213449,84.61538462,32.00482627,MP,0.352733686,32.00482627,0.352733686,32.00482627,16.17877998,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Prunus/Prunus virginiana var. virginiana_Run20200203_2020-07-28.html
Prunus x orthosepala,(1)C,Food,Fruits,Prunus,"Almond, cherry, peach, etc.",0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),
Pseudoroegneria spicata,(1)C,Food,Cereals and pseudocereals,Pseudoroegneria,Wheat,7.653061224,24.88160741,38.46153846,23.66540236,HP,15.02673797,12.77043498,92.85714286,40.21810527,MP,23.66540236,40.21810527,23.66540236,40.21810527,31.94175382,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Pseudoroegneria/Pseudoroegneria spicata_Run20200203_2020-07-28.html
Psidium guajava,(1)A,Food,Fruits,Psidium,Guava,4.461152882,0.177637796,6.0606060610000005,3.566465579,HP,6.63507109,5.435803582999999,97.05882353,36.37656607,MP,3.566465579,36.37656607,3.566465579,36.37656607,19.97151582,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Psidium/Psidium guajava_Run20200203_2020-07-28.html
Psidium longipes,(1)C,Food,Fruits,Psidium,Guava,27.27272727,0.0,0.0,9.090909091,HP,50.0,,,50.0,LP,9.090909091,50.0,9.090909091,50.0,29.54545455,HP,LP,MP,Critically Endangered (CR),Endangered (EN),Critically Endangered (CR),./compiledSummaryDocs/Psidium/Psidium longipes_Run20200203_2020-07-28.html
Ribes amarum,(1)B,Food,Fruits,Ribes,"Currant, gooseberry",0.649350649,12.99858828,25.0,12.88264631,HP,11.08108108,16.13828181,85.71428571,37.64454954,MP,12.88264631,37.64454954,12.88264631,37.64454954,25.26359792,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes amarum_Run20200203_2020-07-28.html
Ribes americanum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.423754215,1.0962491840000002,25.0,9.173334466,HP,4.929577465,3.189693438,100.0,36.03975697,MP,9.173334466,36.03975697,9.173334466,36.03975697,22.60654572,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes americanum_Run20200203_2020-07-28.html
Ribes aureum var. aureum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",2.341137124,3.618527509,31.81818182,12.59261548,HP,4.057279236,6.743440897999999,90.0,33.60024004,MP,12.59261548,33.60024004,12.59261548,33.60024004,23.09642776,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes aureum var. aureum_Run20200203_2020-07-28.html
Ribes aureum var. gracillimum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",3.619909502,22.48659297,25.0,17.03550082,HP,0.8403361340000001,6.615370838,75.0,27.48523566,MP,17.03550082,27.48523566,17.03550082,27.48523566,22.26036824,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes aureum var. gracillimum_Run20200203_2020-07-28.html
Ribes aureum var. villosum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",7.865168539,1.1540449659999998,9.523809523999999,6.181007677,HP,4.953560372,3.228869464,85.71428571,31.29890518,MP,6.181007677,31.29890518,6.181007677,31.29890518,18.73995643,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes aureum var. villosum_Run20200203_2020-07-28.html
Ribes binominatum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.8080808079999999,4.4436360530000005,30.0,11.75057229,HP,30.73593074,20.52642095,55.55555556,35.60596908,MP,11.75057229,35.60596908,11.75057229,35.60596908,23.67827068,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes binominatum_Run20200203_2020-07-28.html
Ribes bracteosum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",2.803738318,22.46385397,41.17647059,22.14802096,HP,26.27737226,19.97550683,91.66666667,45.97318192,MP,22.14802096,45.97318192,22.14802096,45.97318192,34.06060144,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes bracteosum_Run20200203_2020-07-28.html
Ribes californicum var. hesperium,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.935483871,0.0,0.0,0.64516129,HP,16.92307692,14.16907291,66.66666667,32.58627217,MP,0.64516129,32.58627217,0.64516129,32.58627217,16.61571673,HP,MP,HP,Possible Near Threatened (NT),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes californicum var. hesperium_Run20200203_2020-07-28.html
Ribes cereum var. cereum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.981132075,3.039343044,28.0,10.67349171,HP,23.07692308,14.28252809,100.0,45.78648372,MP,10.67349171,45.78648372,10.67349171,45.78648372,28.22998771,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes cereum var. cereum_Run20200203_2020-07-28.html
Ribes cereum var. colubrinum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.282051282,12.26891325,25.0,12.85032151,HP,32.55813953,33.51079073,100.0,55.35631009,LP,12.85032151,55.35631009,12.85032151,55.35631009,34.1033158,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes cereum var. colubrinum_Run20200203_2020-07-28.html
Ribes curvatum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.704225352,9.137490168,20.0,9.947238507,HP,21.73913043,6.197269789,80.0,35.97880007,MP,9.947238507,35.97880007,9.947238507,35.97880007,22.96301929,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ribes/Ribes curvatum_Run20200203_2020-07-28.html
Ribes cynosbati,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.750098697,0.0,0.0,0.250032899,HP,4.98687664,3.786114887,95.65217391,34.80838848,MP,0.250032899,34.80838848,0.250032899,34.80838848,17.52921069,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes cynosbati_Run20200203_2020-07-28.html
Ribes divaricatum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.335877863,0.0,0.0,0.445292621,HP,13.61386139,8.363445557,93.75,38.57576898,MP,0.445292621,38.57576898,0.445292621,38.57576898,19.5105308,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes divaricatum_Run20200203_2020-07-28.html
Ribes echinellum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",5.479452055,9.815812162,33.33333333,16.20953252,HP,0.0,2.0913078240000003,100.0,34.03043594,MP,16.20953252,34.03043594,16.20953252,34.03043594,25.11998423,HP,MP,MP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ribes/Ribes echinellum_Run20200203_2020-07-28.html
Ribes erythrocarpum,(1)C,Food,Fruits,Ribes,"Currant, gooseberry",1.619433198,0.0,0.0,0.5398110660000001,HP,61.25,16.84811505,100.0,59.36603835,LP,0.5398110660000001,59.36603835,0.5398110660000001,59.36603835,29.95292471,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes erythrocarpum_Run20200203_2020-07-28.html
Ribes glandulosum,(1)B,Food,Fruits,Ribes,"Currant, gooseberry",0.865332612,0.214275949,4.545454545,1.875021036,HP,17.40412979,10.26119035,95.45454545,41.0399552,MP,1.875021036,41.0399552,1.875021036,41.0399552,21.45748812,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes glandulosum_Run20200203_2020-07-28.html
Ribes hirtellum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.104972376,0.572800847,9.523809523999999,3.733860915,HP,13.67924528,6.089112244,100.0,39.92278584,MP,3.733860915,39.92278584,3.733860915,39.92278584,21.82832338,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes hirtellum_Run20200203_2020-07-28.html
Ribes howellii,(1)C,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,7.317073171,12.67896109,100.0,39.99867809,MP,0.0,39.99867809,0.0,39.99867809,19.99933904,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes howellii_Run20200203_2020-07-28.html
Ribes hudsonianum var. hudsonianum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,0.0,13.98592907,100.0,37.99530969,MP,0.0,37.99530969,0.0,37.99530969,18.99765485,HP,MP,HP,Least Concern (LC),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Ribes/Ribes hudsonianum var. hudsonianum_Run20200203_2020-07-28.html
Ribes hudsonianum var. petiolare,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",2.527472527,5.389973712000001,27.27272727,11.73005784,HP,23.69668246,19.93742,100.0,47.87803415,MP,11.73005784,47.87803415,11.73005784,47.87803415,29.804046000000003,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes hudsonianum var. petiolare_Run20200203_2020-07-28.html
Ribes indecorum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.7502679529999999,0.0,0.0,0.250089318,HP,14.19939577,14.00925724,100.0,42.73621767,MP,0.250089318,42.73621767,0.250089318,42.73621767,21.49315349,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes indecorum_Run20200203_2020-07-28.html
Ribes inerme,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.48005148,2.168250807,17.24137931,6.9632271989999985,HP,18.44660194,14.85953198,91.66666667,41.65760020000001,MP,6.9632271989999985,41.65760020000001,6.9632271989999985,41.65760020000001,24.3104137,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes inerme_Run20200203_2020-07-28.html
Ribes lacustre,(1)B,Food,Fruits,Ribes,"Currant, gooseberry",1.145912911,8.336694181,24.44444444,11.30901718,HP,27.66798419,16.81068438,97.05882353,47.17916403,MP,11.30901718,47.17916403,11.30901718,47.17916403,29.24409061,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes lacustre_Run20200203_2020-07-28.html
Ribes lasianthum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.219512195,0.0,0.0,0.406504065,HP,55.2238806,49.27263941,100.0,68.16550667,LP,0.406504065,68.16550667,0.406504065,68.16550667,34.28600537,HP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes lasianthum_Run20200203_2020-07-28.html
Ribes laxiflorum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.918133129,4.663812444,28.0,11.19398186,HP,33.39191564,26.78313561,100.0,53.39168375,LP,11.19398186,53.39168375,11.19398186,53.39168375,32.2928328,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes laxiflorum_Run20200203_2020-07-28.html
Ribes leptanthum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.465116279,1.7166067369999998,9.090909091,3.757544036,HP,17.83783784,11.37265929,100.0,43.07016571,MP,3.757544036,43.07016571,3.757544036,43.07016571,23.41385487,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes leptanthum_Run20200203_2020-07-28.html
Ribes lobbii,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.947867299,14.21272832,50.0,21.72019854,HP,17.2815534,13.3568741,91.66666667,40.76836472,MP,21.72019854,40.76836472,21.72019854,40.76836472,31.24428163,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes lobbii_Run20200203_2020-07-28.html
Ribes malvaceum var. malvaceum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.5503875969999998,0.0,0.0,0.516795866,HP,23.07692308,17.93071138,75.0,38.66921148,MP,0.516795866,38.66921148,0.516795866,38.66921148,19.59300368,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes malvaceum var. malvaceum_Run20200203_2020-07-28.html
Ribes malvaceum var. viridifolium,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",8.333333332999999,25.73480254,50.0,28.02271196,MP,15.78947368,9.392000861,100.0,41.72715818,MP,28.02271196,41.72715818,28.02271196,41.72715818,34.87493507,MP,MP,MP,Possible Near Threatened (NT),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes malvaceum var. viridifolium_Run20200203_2020-07-28.html
Ribes marshallii,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.45045045,0.0,0.0,0.15015015,HP,32.43243243,16.64322878,33.33333333,27.46966485,MP,0.15015015,27.46966485,0.15015015,27.46966485,13.8099075,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes marshallii_Run20200203_2020-07-28.html
Ribes menziesii,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.238095238,3.342492781,9.090909091,4.557165703,HP,16.36363636,12.68988633,87.5,38.85117423,MP,4.557165703,38.85117423,4.557165703,38.85117423,21.70416997,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes menziesii_Run20200203_2020-07-28.html
Ribes mescalerium,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",2.631578947,28.14910097,50.0,26.92689331,MP,0.0,6.9706499489999985,50.0,18.99021665,HP,26.92689331,18.99021665,18.99021665,26.92689331,22.95855498,HP,MP,HP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ribes/Ribes mescalerium_Run20200203_2020-07-28.html
Ribes missouriense,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.592920354,1.707465305,23.07692308,8.792436245,HP,4.810996564,2.94308397,84.61538462,30.78982172,MP,8.792436245,30.78982172,8.792436245,30.78982172,19.79112898,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes missouriense_Run20200203_2020-07-28.html
Ribes montigenum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.320670942,0.8229649059999999,13.04347826,4.729038036,HP,34.91508492,31.62076932,94.44444444,53.66009956,LP,4.729038036,53.66009956,4.729038036,53.66009956,29.194568800000006,HP,LP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes montigenum_Run20200203_2020-07-28.html
Ribes nevadense,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.882352941,5.48610581,37.5,14.62281958,HP,27.59795571,23.54189841,87.5,46.21328471,MP,14.62281958,46.21328471,14.62281958,46.21328471,30.41805214,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes nevadense_Run20200203_2020-07-28.html
Ribes niveum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.285046729,7.729793457,22.22222222,10.41235414,HP,15.77669903,14.14101222,77.77777778,35.89849634,MP,10.41235414,35.89849634,10.41235414,35.89849634,23.15542524,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes niveum_Run20200203_2020-07-28.html
Ribes oxyacanthoides subsp. cognatum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,4.761904762,4.852260329,100.0,36.53805503,MP,0.0,36.53805503,0.0,36.53805503,18.26902752,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes oxyacanthoides subsp. cognatum_Run20200203_2020-07-28.html
Ribes oxyacanthoides subsp. hendersonii,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,7.317073171,11.9202565,100.0,39.74577656,MP,0.0,39.74577656,0.0,39.74577656,19.87288828,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ribes/Ribes oxyacanthoides subsp. hendersonii_Run20200203_2020-07-28.html
Ribes oxyacanthoides subsp. irriguum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.312335958,10.11993923,22.22222222,11.2181658,HP,21.16788321,15.99485732,100.0,45.72091351,MP,11.2181658,45.72091351,11.2181658,45.72091351,28.46953966,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes oxyacanthoides subsp. irriguum_Run20200203_2020-07-28.html
Ribes oxyacanthoides subsp. oxyacanthoides,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,12.23021583,12.60916667,100.0,41.6131275,MP,0.0,41.6131275,0.0,41.6131275,20.80656375,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes oxyacanthoides subsp. oxyacanthoides_Run20200203_2020-07-28.html
Ribes oxyacanthoides subsp. setosum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.807537012,0.0,0.0,0.269179004,HP,17.34693878,18.17031087,77.77777778,37.76500914,MP,0.269179004,37.76500914,0.269179004,37.76500914,19.01709407,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes oxyacanthoides subsp. setosum_Run20200203_2020-07-28.html
Ribes pinetorum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.436681223,4.658023142,16.66666667,7.253790344,HP,33.82352941,14.64614285,100.0,49.48989075,MP,7.253790344,49.48989075,7.253790344,49.48989075,28.37184055,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes pinetorum_Run20200203_2020-07-28.html
Ribes quercetorum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.938967136,7.30655539,25.0,11.08184084,HP,22.28571429,17.92918011,87.5,42.57163146,MP,11.08184084,42.57163146,11.08184084,42.57163146,26.82673615,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes quercetorum_Run20200203_2020-07-28.html
Ribes roezlii var. amictum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,33.33333333,28.43504625,100.0,53.92279319,LP,0.0,53.92279319,0.0,53.92279319,26.9613966,HP,LP,MP,Possible Near Threatened (NT),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ribes/Ribes roezlii var. amictum_Run20200203_2020-07-28.html
Ribes roezlii var. cruentum,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",4.651162791,16.41427067,62.5,27.85514449,MP,12.90322581,11.38325651,87.5,37.26216077,MP,27.85514449,37.26216077,27.85514449,37.26216077,32.55865263,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes roezlii var. cruentum_Run20200203_2020-07-28.html
Ribes roezlii var. roezlii,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",0.0,0.0,0.0,0.0,HP,26.70454545,19.83280909,85.71428571,44.08388008,MP,0.0,44.08388008,0.0,44.08388008,22.04194004,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes roezlii var. roezlii_Run20200203_2020-07-28.html
Ribes rotundifolium,(1)A,Food,Fruits,Ribes,"Currant, gooseberry",1.028037383,13.98183294,44.44444444,19.81810492,HP,10.3960396,5.38043603,87.5,34.42549188,MP,19.81810492,34.42549188,19.81810492,34.42549188,27.1217984,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ribes/Ribes rotundifolium_Run20200203_2020-07-28.html
